time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,1.8062219049478572,-2.248506824845844,18.106920082134312,5.990818826062661,6.096529676469615,0.0,2.2510820862873504,-2.962163905521849,4.844225191945155,-0.2602295089161517,-0.1022814211246464,0.0,463.2628095593751,464.5121691380943,463.26437796137355,463.13557108393087
2.820000000000002,1.944450848017149,-2.4312553931318135,18.396121166443848,5.975172193733542,6.090316070236465,0.0,2.356986210234719,-3.130649949185318,4.795067557950891,-0.26189318360829644,-0.10624626935920993,0.0,432.95785532752575,432.61441470100556,432.59980500712345,432.3891421282343
2.880000000000002,2.0905593000044282,-2.626590471714277,18.689177834430488,5.959233912922512,6.084167236536242,0.0,2.5137023246080665,-3.3818445929859835,4.9712696907574605,-0.27441543148690983,-0.09585466562965551,0.0,506.0817074910387,506.8214810450954,506.9099634400978,505.9472204585426
2.940000000000002,2.244423547414973,-2.8345392036989585,18.984310240768423,5.9429614898183445,6.0786214324988315,0.0,2.615486768991875,-3.5509697534187072,4.865920584908298,-0.2654709104184191,-0.08633995926641891,0.0,418.7345840374297,419.5538614828805,419.18325566528347,419.8808537744034
3.000000000000002,2.4048643638743994,-3.0535129607262737,19.274796963184066,5.92693981107111,6.073603817208507,0.0,2.7328457620331155,-3.749333929801326,4.816005542303819,-0.27033157691391213,-0.07869165648243097,0.0,438.86387934163633,439.4925643783918,441.7600523400375,441.2864722598423
3.0600000000000023,2.572458741078666,-3.2847171922184946,19.562329628918427,5.910820246231648,6.069534091908675,0.0,2.85385664111529,-3.9586545973140224,4.7673699884369585,-0.2655157576635594,-0.05203419981014717,0.0,441.03986359276047,443.2328272755771,443.9013212895088,444.2235114802967
3.1200000000000023,2.747960171362606,-3.5297465718804033,19.84934737369497,5.89579564325102,6.0664900451502,0.0,2.996222896256552,-4.210106734720795,4.798289086906473,-0.23047905694221735,-0.04825392168864459,0.0,472.04468832146216,472.334904451728,471.1643072617754,473.80547688233094
3.1800000000000024,2.9306559389236613,-3.7877468201023334,20.13223529369272,5.8823747420952905,6.063430380746777,0.0,3.093816800918689,-4.390917831335114,4.631018044374682,-0.21273375124417726,-0.05712968703991977,0.0,406.0221593618398,405.22289363726816,405.2762861371713,406.8134066776608
3.2400000000000024,3.119454346109991,-4.057161856525515,20.405881288820556,5.869941686372975,6.059730010737427,0.0,3.199653161653588,-4.590520845868588,4.49000536879677,-0.19800934890407734,-0.07280077290099796,0.0,417.03607463475083,415.66151834027414,416.2706579708838,417.51194913637954
3.3000000000000025,3.314943455518387,-4.339265694521734,20.67215573655685,5.8582128248220595,6.055587684054409,0.0,3.3168552382853504,-4.813790377617252,4.385004066438081,-0.1908584009336375,-0.062416966461630856,0.0,430.8366099399721,431.71006751700963,431.1002794121561,431.6656256838948
3.3600000000000025,3.5177385704599957,-4.635358915164194,20.932895691900228,5.846848157242146,6.052379122098088,0.0,3.443082999383422,-5.056783937804483,4.305317911703502,-0.18666741123572295,-0.03984566450463488,0.0,441.5398425405665,443.3964411287703,442.357354751299,442.66734712773064
3.4200000000000026,3.7289725972164396,-4.947732334212329,21.191935513730886,5.836340936551506,6.0505913220011465,0.0,3.597892858897415,-5.356304404729671,4.327635305721936,-0.15861280655410537,-0.014891122107259031,0.0,479.24497283357556,481.1380975394004,478.95018316560885,481.05187069910136
3.4800000000000026,3.9484746519936365,-5.276409486692813,21.448259681114475,5.827261143598253,6.04980148645582,0.0,3.7187367866952115,-5.600327154461505,4.215732894612504,-0.13974620596292714,-0.009915892386240879,0.0,436.7497705956352,437.1647546743972,436.3574482475366,437.9077309442188
3.5400000000000027,4.174991316305856,-5.619476337272026,21.696913135783216,5.819176966329545,6.049134959061423,0.0,3.8317333173857064,-5.835962335239388,4.072152226110181,-0.12624541974116235,-0.0136081719780702,0.0,427.3164591610424,427.0016215308914,426.53613391800053,427.67020646661473
